mp_id,formula,bg_eV,gap_type,gt_code,ehull,stable,fold0,fold1,fold2,fold3,fold4
mp-505088,NbTe4I,0.5477,Direct,0,0.0,Stable,train,test,train,train,val
mp-22965,BiTeI,1.2325,Indirect,1,0.0,Stable,train,train,test,train,train
mp-23435,Bi2TeI,0.1682,Indirect,1,0.0388,Stable,train,test,train,train,train
mp-28691,TaTe4I,0.5627,Indirect,1,0.0,Stable,train,test,train,val,train
mp-570431,AgTe3I,1.0025,Indirect,1,0.1757,Unstable,train,test,train,train,train
mp-28608,Ga3Te3I,1.2591,Indirect,1,0.0,Stable,test,val,val,train,train
mp-28693,Al3Te3I,2.1166,Indirect,1,0.1545,Unstable,test,train,train,train,train
mp-616327,In3Te3I,1.1004,Indirect,1,0.0,Stable,val,train,test,train,train
mp-1217385,Te7As5I,0.6157,Indirect,1,0.0103,Stable,test,train,train,val,train
mp-541032,Te7As5I,0.3352,Indirect,1,0.0288,Stable,train,train,test,train,train
mp-1224032,In2CuTe3I,1.0658,Indirect,1,0.0569,Stable,test,train,train,train,val
mp-559332,BiTeIO3,2.3576,Indirect,1,0.0073,Stable,val,train,train,test,train
mp-684006,Ag3TeIO4,0.6233,Direct,0,0.0064,Stable,test,train,train,val,val
mp-1179287,,1.2638,Indirect,1,0.5086,Unstable,train,train,train,test,train
mp-1194196,,0.6393,Indirect,1,0.5062,Unstable,test,train,train,train,train
mp-726119,,0.7506,Indirect,1,0.5982,Unstable,train,train,train,test,train
mp-1196231,KTeIO9,0.1183,Indirect,1,0.443,Unstable,train,train,test,train,train
mp-1198395,KTeIO9,0.0454,Indirect,1,0.4707,Unstable,val,test,train,train,train
mp-1223909,In2AgTe3I,0.4591,Direct,0,0.024,Stable,train,train,train,train,test
mp-862773,,0.7359,Direct,0,0.0686,Stable,val,test,train,train,train
mp-2213515,TePdI2,0.1112,Indirect,1,0.022,Stable,test,train,train,train,train
mp-542180,Th(TeI)2,1.0334,Indirect,1,0.0,Stable,train,train,val,test,val
mp-28579,Hg3(TeI)2,1.4667,Direct,0,0.0,Stable,train,train,train,train,test
mp-2458827,TePdI2,0.3673,Indirect,1,0.0,Stable,train,train,val,test,train
mp-573321,TePdI2,0.515,Indirect,1,0.008,Stable,train,test,train,train,train
mp-1217461,Te4As2I2O,0.7676,Indirect,1,0.2162,Unstable,val,train,val,train,test
mp-540924,NbTeI3,0.4578,Indirect,1,0.0,Stable,train,train,train,train,test
mp-1201330,Te6MoI3,1.0201,Direct,0,0.0487,Stable,train,train,train,val,test
mp-1188875,Te6IrI3,0.9892,Direct,0,0.0529,Stable,test,train,train,val,train
mp-1205361,Te6RhI3,1.0601,Direct,0,0.0613,Stable,train,train,train,train,test
mp-1204668,Na2Lu3Te4(IO4)3,2.2596,Indirect,1,0.0,Stable,train,train,train,train,test
mp-1217312,,0.1278,Indirect,1,0.102,Unstable,val,test,val,train,train
mp-651155,,1.7649,Indirect,1,0.0025,Stable,train,train,test,train,train
mp-567914,,1.5019,Indirect,1,0.0069,Stable,train,train,test,train,val
mp-567269,,1.8804,Indirect,1,0.0021,Stable,train,test,train,train,train
mp-570884,,1.8563,Direct,0,0.0,Stable,train,val,test,train,train
mp-651961,Nb4Te17I4,0.9756,Indirect,1,0.2661,Unstable,test,train,train,val,val
mp-558408,Nb4Te9I4O,0.2498,Indirect,1,0.0065,Stable,train,test,train,train,train
mp-582657,Ti4Te9I4O,0.3963,Indirect,1,0.0,Stable,train,test,train,train,train
mp-680836,Ta4Te9I4O,0.3919,Indirect,1,0.0209,Stable,train,test,train,train,train
mp-1227670,Bi10Te2I4O17,1.4188,Direct,0,0.0336,Stable,train,train,test,val,train
mp-1193838,Te8IrI5,1.1657,Indirect,1,0.0411,Stable,train,train,train,train,test
mp-28070,Rb2TeI6,1.6225,Indirect,1,0.0,Stable,train,train,val,test,train
mp-1217700,,0.5858,Indirect,1,0.9315,Unstable,test,train,val,train,val
mp-27688,K2TeI6,1.7449,Indirect,1,0.0,Stable,train,train,train,test,train
mp-31077,Tl2TeI6,1.6844,Indirect,1,0.0,Stable,val,test,train,train,train
mp-1192722,Te7RuI6,1.0014,Indirect,1,0.0496,Stable,train,test,val,train,train
mp-570873,Nb(Te2I3)2,0.7654,Indirect,1,0.0896,Stable,test,train,train,train,train
mp-540957,Cs2TeI6,1.3877,Indirect,1,0.0,Stable,train,train,train,train,test
mp-1179109,,0.6506,Indirect,1,1.6119,Unstable,test,train,train,train,train
mp-1180390,MgTe(IO)6,0.2471,Indirect,1,0.5823,Unstable,train,train,test,train,train
mp-567713,Nb3TeI7,0.4801,Direct,0,0.0009,Stable,val,train,train,test,train
mp-29117,Ta3TeI7,0.5502,Indirect,1,0.0062,Stable,test,train,train,train,train
mp-29689,Nb3TeI7,0.5137,Indirect,1,0.0,Stable,train,test,train,val,train
mp-28464,Re3(TeI)7,0.8463,Indirect,1,0.0,Stable,test,train,train,train,train
mp-680058,InTeI7,1.7538,Indirect,1,0.0,Stable,val,train,train,test,train
mp-29541,GaTeI7,1.5853,Indirect,1,0.0,Stable,train,train,val,train,test
mp-29407,AlTeI7,1.8846,Indirect,1,0.0,Stable,val,test,train,train,train
mp-560687,Nb3Te8I7O,0.6455,Indirect,1,0.1417,Unstable,train,train,train,test,train
mp-1218092,Ta2NbTeI7,0.4259,Indirect,1,0.0047,Stable,train,train,train,test,train
mp-505260,Te10Mo3I10,1.1881,Indirect,1,0.048,Stable,test,train,train,train,train
mp-675194,Te21(Mo3I11)2,0.1656,Indirect,1,0.3486,Unstable,test,train,train,train,val
